Code,DA(sqmi),slope(m/m),PK0_2_width,PK50_width,bkf_width_HAND,CH_V_Q500,OB_V_Q500,CHSSPQ2,OBSSPQ2,Percent Cohesive,Percent Mixed,Percent Noncohesive,Average Depth To Bedrock
3002695,0.4998605,0.622570895,0.515325634,0.555957586,0.699537186,0.428864506,0.406590844,0.544858615,0.535999194,0,0,1,0.040858018
3002931,0.482081687,0.825290197,0.387984163,0.413790963,0.556456634,0.287379477,0.247051981,0.745493267,0.725762239,0,0,1,0.040858018
3002936,0.401539016,0.763638386,0.392741917,0.408929678,0.453603489,0.386514834,0.43124595,0.725146581,0.726051029,0.8333,0,0,0.200715015
3003358,0.484845467,0.813474307,0.394127595,0.430699218,0.55488135,0.264258633,0.270752811,0.740128874,0.699473664,0,0,1,0.040858018
3003434,0.50013628,0.608890665,0.494717935,0.528565232,0.666695982,0.363112829,0.306629556,0.560526704,0.519503934,0.6,0,0.2,0.224514811
3004109,0.396641268,0.852671243,0.393197262,0.388780944,0.551534459,0.363144077,0.317348476,0.745570522,0.657510946,0.5714,0,0.2857,0.174964249
3004253,0.386919105,0,0.637807328,0.632943432,0.781107792,0.326652069,0.168890765,0.060578421,0.034415424,0.5,0,0,0.520429009
3004709,0.432058855,0.763223128,0.370903337,0.37588332,0.267013341,0.17204247,0.363060117,0.83224793,0.836945136,0.5,0,0.5,0.040858018
3004884,0.484845467,0.781444601,0.420153943,0.466745201,0.586374803,0.195963573,0.224328024,0.696386794,0.703646605,0,0,1,0.040858018
3004989,0.491364177,0.745405791,0.40549918,0.423047578,0.58138632,0.354918383,0.350959757,0.686524205,0.679841256,0,0,1,0.040858018
3000092,0.733995676,0.449853679,0.622055878,0.620124808,0.64107917,0.633903525,0.70373818,0.570385887,0.634653659,0.2222,0,0.7407,0.076384065
3000096,0.464469463,0.823296503,0.366363503,0.381680865,0.54268992,0.513311675,0.479978055,0.737864825,0.71621448,0.6667,0,0.25,0.120786517
3000161,0.418421633,0.891069843,0.298583927,0.307633374,0.469177091,0.425695429,0.418272574,0.830575019,0.817271633,0.7143,0,0.2857,0.040858018
3000370,0.56916478,0.802947471,0.41052852,0.426369182,0.574622118,0.542812182,0.509239942,0.78096441,0.775718437,0.7,0,0.2,0.136772217
3000446,0.430693067,0.699364924,0.34420343,0.364506244,0.613457349,0.493190521,0.394470777,0.600745694,0.533790558,0.6667,0,0,0.360572012
3000637,0.56199145,0.834683277,0.408397007,0.42754843,0.574883561,0.470912462,0.422829963,0.781766835,0.764145006,0.5,0,0.4,0.134729316
3000894,0.517307527,0.821618561,0.411138017,0.420130485,0.571109124,0.52599346,0.494122909,0.754976415,0.740374209,1,0,0,0.040858018
3000941,0.775276943,0.506924702,0.562527788,0.594644705,0.619161834,0.600655285,0.692055279,0.655889409,0.663702819,0.3333,0,0.619,0.086527068
3001150,0.389439335,0.897961337,0.277142013,0.259749089,0.401673971,0.324706626,0.345461936,0.823003306,0.80605366,1,0,0,0.040858018
3001314,0.723850104,0.466197751,0.540455993,0.57108564,0.613438125,0.613781906,0.698227107,0.601519794,0.620618754,0.2593,0,0.7037,0.076384065
3001513,0.755615332,0.537951636,0.592161669,0.583550764,0.696633704,0.641479645,0.64111275,0.626802184,0.667855439,0.5,0,0.4545,0.083524004
3002441,0.428468402,0.850696264,0.357433179,0.369243069,0.522907159,0.452920584,0.432954267,0.750850459,0.721696789,0.875,0,0,0.160755873
3003109,0.513282161,0.739939107,0.362167148,0.415335676,0.544669494,0.167040562,0.163660995,0.738434913,0.779272344,0,0,1,0.040858018
3003268,0.697557429,0.706494573,0.529635542,0.548855491,0.607299688,0.525913764,0.565537503,0.750745917,0.753339512,0.3529,0,0.5882,0.093677222
3003396,0.775276943,0.65098385,0.552932334,0.560189801,0.643670066,0.603772652,0.626080403,0.742695555,0.754885319,0.2941,0,0.6471,0.097282942
3003740,0.707282557,0.667744882,0.49487782,0.533808015,0.619417668,0.431585738,0.490889399,0.730538452,0.711203516,0.3333,0,0.5,0.200715015
3004101,0.734530345,0.464269624,0.581026894,0.580573038,0.683706184,0.609337826,0.606706108,0.573429386,0.646166126,0.5385,0,0.3846,0.113064351
3004776,0.751197286,0.65981987,0.519453325,0.55463038,0.629946246,0.398586486,0.41555369,0.744565885,0.774630802,0.2,0,0.6,0.228600613
3004785,0.51788611,0.797940665,0.396942904,0.416924657,0.572532496,0.427205149,0.407927403,0.76091669,0.761328134,0.6667,0,0.3333,0.040858018
3004809,0.475438088,0.818843558,0.456568977,0.447869735,0.644993797,0.319044698,0.235880623,0.673478865,0.50766529,0.3333,0,0,0.680286006
3004834,0.506795479,0.803115803,0.381386868,0.422361551,0.567875613,0.402362642,0.383136464,0.761945552,0.756600053,0.5,0,0.5,0.040858018
3005041,0.501503929,0.896548647,0.401785626,0.411240726,0.564990943,0.461417891,0.43676601,0.816393728,0.780098342,1,0,0,0.040858018
3000240,0.449907804,0.81245149,0.397464549,0.43021424,0.610620765,0.549118876,0.485415648,0.689258845,0.640648443,0.75,0,0.25,0.026271706
3000251,0.693025099,0.4285845,0.549786504,0.552686359,0.704567061,0.683889889,0.669337583,0.512975483,0.57919413,0.5455,0,0.3636,0.12804903
3000504,0.58974848,0.551819727,0.475371011,0.494531196,0.601386002,0.518018779,0.558614242,0.592075558,0.631456146,0.6667,0,0.3333,0.028937692
3001167,0.696004068,0.694172288,0.492653731,0.51367272,0.597974136,0.493926873,0.530986901,0.746869105,0.743150257,0.5,0,0.375,0.160755873
3001213,0.438622232,0.851232365,0.303315719,0.3339569,0.492593275,0.436747172,0.43308825,0.771912102,0.75258766,0.7,0,0.2,0.131154239
3001718,0.573897558,0.613040922,0.456434106,0.48580483,0.613470902,0.44861154,0.469531984,0.618935694,0.642446661,0.6667,0,0.3333,0.028937692
3002394,0.696394668,0.570568408,0.553761826,0.590023949,0.607843792,0.444849095,0.541788245,0.661298571,0.660698659,0.2222,0,0.6667,0.147425945
3002709,0.499445404,0.664405554,0.463023457,0.488712904,0.653947945,0.111265051,0.092268009,0.593685033,0.358595318,0,0,1,0.040858018
3002790,0.378954973,0.877183232,0.177330282,0.217783872,0.410690514,0.362565926,0.34378221,0.80176111,0.783699746,0.8333,0,0.0833,0.114402451
3002908,0.613715282,0.522371793,0.501471385,0.517536135,0.680784884,0.586874365,0.561687333,0.548422264,0.584767948,0.5,0,0.5,0.040858018
3002970,0.699465925,0.675775787,0.569122359,0.555594606,0.679427579,0.411315218,0.385579475,0.688823492,0.671732384,0.5,0,0.4,0.136772217
3003074,0.502719082,0.810668031,0.401415202,0.412430235,0.593496145,0.406812755,0.344714633,0.717926521,0.687844098,0.5,0,0.5,0.026813075
3003449,0.696004068,0.652495295,0.559112977,0.577869706,0.602856657,0.335212988,0.432634896,0.712543828,0.730271371,0.3333,0,0.5,0.200715015
3003561,0.698897177,0.541567818,0.519882114,0.531492227,0.593670941,0.488478019,0.558618702,0.655941924,0.636739369,0.2857,0,0.5714,0.177875383
3003722,0.698133797,0.604665405,0.503821771,0.522288667,0.593454076,0.391467166,0.44628168,0.695696999,0.674417532,0.2,0,0.6,0.232686415
3004049,0.685709821,0.555085131,0.531336348,0.568253033,0.72123818,0.530823055,0.520309253,0.575494278,0.632509761,0.6667,0,0.3333,0.040858018
3004111,0.49151434,0.644175807,0.483463967,0.522172321,0.64310991,0.371279749,0.380735749,0.582146672,0.562676216,1,0,0,0.040858018
3004128,0.697942042,0.730909407,0.475816029,0.52101057,0.60775895,0.319079424,0.367925871,0.76510422,0.746558691,0,0,0.6667,0.360572012
3004159,0.471119835,0.791647697,0.360049324,0.411899431,0.640276551,0.28679823,0.206819471,0.657838377,0.576254842,1,0,0,0.022982635
3004237,0.4861202,0.826524002,0.401323264,0.432936906,0.611716447,0.313125992,0.273586573,0.706294609,0.585368984,1,0,0,0.022982635
3004355,0.542341845,0.771243421,0.398489061,0.435310636,0.65476711,0.482613751,0.354809542,0.675820403,0.635468892,1,0,0,0.028937692
3005107,0.477529495,0.734299122,0.424705965,0.451472607,0.662850384,0.347583121,0.246833936,0.614418813,0.559133,1,0,0,0.005107252
3000160,0.826377785,0.463395267,0.637256393,0.634618071,0.65018857,0.663538976,0.703872464,0.651169034,0.654350461,0.2381,0,0.7143,0.086527068
3000209,0.532864633,0.770279122,0.426645747,0.432036231,0.592134683,0.511596879,0.479437093,0.702426523,0.691685349,0.6364,0,0.2727,0.12804903
3000233,0.816274795,0.416279865,0.635321984,0.645738541,0.640413562,0.685011874,0.761767673,0.61307552,0.617205538,0.3158,0,0.6316,0.064749745
3000582,0.391897839,0.808005971,0.323153413,0.351065122,0.500788366,0.460034969,0.442638064,0.715603995,0.697029318,0.9231,0,0,0.104821246
3001395,0.417170728,0.738138595,0.42659612,0.432048659,0.561016229,0.314271955,0.289307542,0.658786823,0.618185611,1,0,0,0.040858018
3002202,0.823121805,0.534289436,0.594002736,0.609312958,0.664842103,0.615370507,0.606807544,0.685156253,0.716394843,0.4,0,0.5,0.136772217
3002393,0.415904037,0.730882345,0.479015145,0.463210566,0.568020801,0.337476547,0.343462947,0.648793769,0.604107244,1,0,0,0.040858018
3002597,0.463283813,0.825538274,0.387047925,0.403731368,0.575526824,0.46522953,0.412350754,0.722339912,0.675500056,0.7143,0,0.1429,0.177875383
3002878,0.44113196,0.687398051,0.470163906,0.433118079,0.598489026,0.027513667,0.071029513,0.595735781,0.604402492,0.6667,0,0,0.348651685
3002951,0.878188997,0.56704703,0.60919556,0.617373525,0.690849787,0.659415536,0.65298394,0.720012252,0.745651696,0.5385,0,0.2308,0.107170582
3001249,0.544134463,0.692344515,0.468514274,0.476624473,0.581564992,0.451993991,0.464237224,0.697570075,0.693339705,0.6,0,0.4,0.0226762
3001392,0.434999739,0.866059812,0.369780169,0.386432934,0.555975605,0.454766636,0.408495042,0.782614083,0.754058755,0.6667,0,0.3333,0.029111338
3001665,0.471669885,0.823694049,0.39438594,0.415633124,0.60322877,0.47863243,0.413011866,0.720255457,0.67682275,0.5833,0,0.3333,0.114913177
3001959,0.629695881,0.649561487,0.515641178,0.497054254,0.615667924,0.592034433,0.608517605,0.698100664,0.707000883,0.5333,0,0.4667,0.02206333
3002305,0.583345017,0.786447359,0.419874304,0.40448679,0.587956006,0.426810399,0.364081247,0.770837662,0.759680034,0.6667,0,0.3333,0.017364658
3002771,0.407948676,0.884043068,0.349294249,0.364762497,0.557446968,0.479308454,0.416082005,0.774995701,0.700603682,1,0,0,0.021225741
3003084,0.426193315,0.758504096,0.39148422,0.379277331,0.578766187,0.406690404,0.344221494,0.670474477,0.619766339,0.6,0,0.2,0.225638407
3003366,0.462485527,0.735064825,0.414443275,0.436629067,0.59440861,0.427442159,0.41628384,0.663747102,0.650510863,0.5,0,0.5,0.023237998
3003712,0.377095959,0.956426571,0.275024934,0.293208663,0.484412074,0.330644821,0.304927908,0.854310369,0.81822042,1,0,0,0.0226762
3003891,0.676639645,0.56490877,0.449851093,0.504502173,0.74301334,0.509870545,0.394458263,0.600557864,0.644925598,0.4,0,0.4,0.225638407
3004432,0.383457248,0.819490008,0.459214348,0.454389326,0.42900067,0.383968914,0.456127637,0.779550943,0.767328886,0.8571,0,0,0.169928498
3004493,0.404794995,0.886205341,0.347267439,0.359870863,0.541790707,0.388150663,0.345451709,0.790242723,0.753174274,1,0,0,0.040858018
3005065,0.448074257,0.665738495,0.512869644,0.486783571,0.672094619,0.394915872,0.350422361,0.566534256,0.543425853,1,0,0,0.017364658
3000073,0.51788611,0.868470827,0.400219565,0.418517662,0.562826393,0.569481867,0.551055378,0.81805248,0.805400364,0.4,0,0.56,0.074994893
3000164,0.402636118,0.865019584,0.198361029,0.234738589,0.39198143,0.438141704,0.444205107,0.832552299,0.828433054,0.7368,0,0.1053,0.181123596
3000629,0.692012135,0.7743034,0.529680015,0.506184876,0.629227718,0.44628743,0.405644091,0.802987777,0.799675152,0.375,0,0.5,0.155648621
3001527,0.682179473,0.626979396,0.566560487,0.554871537,0.627812784,0.551708218,0.601026109,0.704348697,0.711239011,0.2308,0,0.6923,0.111930541
3001625,0.464075801,0.943154092,0.317248356,0.317648403,0.459034259,0.482643915,0.492281705,0.895395211,0.884461581,1,0,0,0.033707865
3001963,0.692621139,0.63523917,0.558185069,0.566989554,0.642108273,0.441334728,0.432729478,0.712433677,0.730406717,0.6667,0,0.1667,0.193901941
3002047,0.55264667,0.818699752,0.377563883,0.412509369,0.569588241,0.393320481,0.356625467,0.800786027,0.784661277,0.6667,0,0.3333,0.029111338
3002290,0.411673295,0.860959412,0.312559432,0.307051712,0.465861185,0.453634736,0.452146478,0.806932394,0.797600075,1,0,0,0.037334014
3002363,0.689120217,0.675472034,0.532226874,0.536131879,0.617834539,0.329515018,0.423106381,0.735998828,0.71692412,0.25,0,0.5,0.275536261
3003139,0.680137696,0.588001385,0.614700973,0.568432278,0.640375456,0.473573024,0.477622535,0.676897577,0.700724741,0.4,0,0.4,0.225638407
3003608,0.683960166,0.5660699,0.616376152,0.62603266,0.645348435,0.464605692,0.519475951,0.664787297,0.683605612,0.1667,0,0.6667,0.194841675
3003778,0.415264647,0.873265542,0.429066331,0.412918951,0.552247641,0.4684905,0.429434458,0.769526022,0.725598917,1,0,0,0.040858018
3003841,0.690782929,0.569936509,0.584608939,0.600064654,0.640085024,0.518009627,0.602137639,0.661704659,0.674335294,0.2857,0,0.5714,0.172042901
3003968,0.520505464,0.824454015,0.401785799,0.4147048,0.561307523,0.447378982,0.434640311,0.793064666,0.78617095,1,0,0,0.029111338
3004013,0.725468048,0.925928952,0.389549413,0.373497372,0.651860803,0.432616514,0.208290726,0.89494941,0.858261704,0.5,0,0,0.348825332
3004037,0.690782929,0.655736915,0.593197876,0.603643684,0.65233527,0.410994922,0.449596376,0.71523712,0.714825205,0.3333,0,0.5,0.191440245
3004994,0.689120217,0.571861079,0.605621519,0.641208299,0.644971983,0.475717108,0.582436284,0.657022644,0.648980519,0,0,0.75,0.280643514
3005094,0.555859229,0.773390182,0.47736249,0.502524452,0.590655346,0.441620928,0.445812487,0.760757725,0.749604204,0,0,1,0.040858018
3000009,0.444063085,0.855543659,0.43761454,0.367464698,0.528077483,0.42973158,0.37427629,0.76534328,0.740328433,0.8667,0,0.1333,0.031327886
3000072,0.524796498,0.780142455,0.398918071,0.414343801,0.567291939,0.529841463,0.514404237,0.752587232,0.752051332,0,0,0.8889,0.147425945
3000487,0.473122119,0.834651153,0.330983284,0.363894647,0.505815654,0.517073948,0.518408192,0.79454148,0.788630904,0.5833,0,0.25,0.194800817
3000595,0.447377949,0.87241959,0.311554602,0.327232749,0.49248308,0.501641053,0.491695861,0.817097642,0.805633305,0.5556,0,0.3889,0.084351379
3000763,0.503120886,0.82601005,0.385991218,0.405584118,0.553199513,0.417068745,0.386584387,0.765515971,0.751285852,0.25,0,0.5,0.275536261
3000786,0.525119103,0.800977003,0.419111982,0.431003778,0.552090149,0.571645094,0.572405063,0.780082618,0.780636023,0.375,0,0.5625,0.094198161
3001025,0.564922575,0.692177486,0.470179402,0.495364653,0.582294864,0.529339744,0.558001654,0.711717498,0.70829603,0.0714,0,0.8571,0.106853933
3001866,0.367762619,0.805894474,0.307821828,0.334917116,0.466835334,0.389251357,0.397624017,0.737974415,0.736529557,1,0,0,0.040858018
3002805,0.617207249,0.680939402,0.457205457,0.504380517,0.576668751,0.404160956,0.448132135,0.740452507,0.752058038,0.0909,0,0.8182,0.12485189
3003570,0.652322929,0.637034178,0.532784861,0.565702729,0.620691718,0.495299983,0.552717364,0.700161326,0.715275768,0.1429,0,0.7143,0.174964249
3004228,0.497626552,0.923435476,0.29648826,0.327001718,0.542156821,0.370542184,0.290237767,0.827332011,0.77531309,1,0,0,0.030643514
3005073,0.372291984,0.866855517,0.297871699,0.315229068,0.454696461,0.323393224,0.316748413,0.806059481,0.798686658,0.6,0,0.2,0.218590398
3000415,0.755831212,0.551898108,0.602319965,0.625812205,0.633820444,0.698892997,0.765866189,0.686539531,0.684175963,0.4118,0,0.5686,0.056210419
3000875,0.415584851,0.840863417,0.35935756,0.387441173,0.561959607,0.277784438,0.243061297,0.733948614,0.681078736,1,0,0,0.040858018
3000952,0.525867841,0.737067609,0.46241899,0.488867093,0.576457846,0.46011482,0.474259827,0.723993885,0.724030676,0.3333,0,0.6667,0.029111338
3001319,0.46046159,0.794488538,0.38916911,0.400818809,0.552848167,0.305030201,0.298685541,0.733926675,0.725604375,0,0,1,0.040858018
3001712,0.380780185,0.796089635,0.336083539,0.361498332,0.546858002,0.30927205,0.260660389,0.703750798,0.660002958,1,0,0,0.005617978
3002112,0.457977737,0.809965321,0.420443229,0.436302057,0.562189482,0.383225706,0.381463015,0.735712661,0.715072577,0.4,0,0.6,0.040858018
3002140,0.504184567,0.779304114,0.406157977,0.434337776,0.565807345,0.413267618,0.415858694,0.745351143,0.73988801,0.3333,0,0.6667,0.029111338
3002495,0.426480537,0.879577221,0.302686588,0.332549098,0.544153515,0.375209153,0.310438628,0.776500212,0.728029163,0.3333,0,0.6667,0.029111338
3002648,0.542341845,0.775044402,0.438636481,0.454305873,0.573768006,0.491152352,0.498153743,0.756708385,0.754476085,0.3,0,0.6,0.136772217
3002827,0.497202095,0.839121503,0.37704522,0.402755162,0.57945359,0.270534831,0.241557739,0.769176813,0.752399909,0,0,1,0.040858018
3003010,0.480921166,0.793316965,0.405004796,0.424586293,0.555236186,0.455291569,0.439885291,0.743294407,0.729797272,0.1667,0,0.6667,0.200715015
3003081,0.416222211,0.795431443,0.345506366,0.380286025,0.557492539,0.386370938,0.368552393,0.713245525,0.688216982,0.6667,0,0.3333,0.017364658
3003572,0.422978417,0.814178538,0.372272101,0.3958288,0.557614559,0.371774886,0.337294743,0.72474283,0.692960819,0.6667,0,0.3333,0.040858018
3004150,0.519828716,0.740756025,0.450052953,0.44978767,0.579865009,0.391793475,0.385510805,0.721096529,0.728895604,0.5,0,0.5,0.023237998
3004374,0.533853645,0.68645283,0.551844185,0.594112221,0.57291119,0.352423688,0.433656035,0.691564552,0.694269554,0,0,1,0.040858018
3004505,0.375201867,0.873982334,0.275281654,0.299078095,0.490455198,0.286171,0.242701886,0.775094722,0.736567584,1,0,0,0.023237998
3005034,0.408293046,0.853289893,0.36275558,0.363057678,0.55720939,0.305520755,0.238890194,0.743785602,0.666632536,1,0,0,0.005617978
3005135,0.401539016,0.849720557,0.330523062,0.356957618,0.546212562,0.379067616,0.32371267,0.741283583,0.68359516,1,0,0,0.029111338
3005168,0.401539016,0.774864453,0.437586965,0.446382196,0.563902711,0.182837168,0.214549104,0.690377719,0.644251795,1,0,0,0.005617978
3000048,0.44113196,0.831763103,0.334108535,0.368206753,0.544667279,0.442800476,0.386460017,0.761338281,0.74161245,0.25,0,0.75,0.040858018
3000496,0.922950789,0.430622655,0.681580298,0.682547494,0.707089227,0.710713621,0.77969207,0.645162878,0.657794928,0.4375,0,0.5,0.093850868
3000895,0.901161007,0.477826627,0.658406575,0.653631233,0.70075193,0.688264373,0.727736895,0.677781302,0.667420464,0.6667,0,0.0833,0.104402451
3000935,0.926557785,0.417110392,0.685490152,0.700937074,0.710372267,0.73311758,0.801410489,0.632285039,0.6424455,0.1429,0,0.8214,0.073850868
3000944,0.473481919,0.78344838,0.384537235,0.417042226,0.55454576,0.424792048,0.420877523,0.740294591,0.729603659,0.3333,0,0.6667,0.040858018
3001195,0.340754003,0.842064217,0.277260578,0.301030808,0.506335748,0.443803021,0.366479186,0.723881439,0.548504887,0.7,0,0.3,0.03381001
3001250,0.39108501,0.873642298,0.315029481,0.348620121,0.460677612,0.420019299,0.433015006,0.7920589,0.744672218,0.5556,0,0.3333,0.147425945
3001504,0.450361005,0.823169085,0.394010424,0.447765896,0.582788913,0.21027124,0.161429853,0.737394464,0.695430994,0,0,1,0.040858018
3001660,0.363557443,0.87228349,0.177413486,0.215999689,0.386282547,0.362133319,0.372906029,0.825699629,0.813113296,0.875,0,0.125,0.027640449
3002230,0.519488623,0.820240641,0.424490195,0.436989352,0.557436121,0.443542171,0.435210127,0.78357179,0.766396814,0.4286,0,0.4286,0.172839632
3002239,0.514363506,0.760565163,0.458385919,0.465335806,0.56689648,0.448618984,0.449870867,0.73973916,0.73720511,0.25,0,0.75,0.040858018
3002399,0.925568773,0.393153343,0.608094683,0.627436027,0.715926481,0.625320523,0.668945393,0.620639377,0.632995619,0.1667,0,0.6667,0.197313585
3002811,0.491063175,0.781867281,0.419992864,0.428316665,0.552846027,0.405191916,0.411777017,0.742610576,0.73159533,0.25,0,0.75,0.040858018
3003085,0.410671118,0.834039928,0.359713298,0.367613537,0.542063988,0.180291944,0.143523111,0.749622392,0.717888296,0,0,1,0.040858018
3003952,0.530450475,0.745482075,0.465749716,0.482954299,0.581437257,0.517798775,0.511592544,0.722665289,0.721741519,0.5,0,0.375,0.156343207
3004647,0.473661336,0.819574746,0.442245354,0.430172709,0.552056034,0.283501354,0.273359008,0.764066526,0.747028712,0,0,1,0.040858018
3005263,0.390265545,0.808515103,0.368803117,0.384113747,0.54618128,0.384600387,0.364176267,0.720902562,0.691651425,0.5,0,0.5,0.040858018
3000239,0.395866099,0.956080611,0.192160311,0.226376903,0.424932176,0.433346443,0.42178779,0.899739028,0.879741119,0.6,0,0.2,0.225638407
3000265,0.495774135,0.830259586,0.393819828,0.419996865,0.575829217,0.417604723,0.406841953,0.7828394,0.78016042,1,0,0,0.040858018
3000488,0.462885464,0.799035642,0.443894513,0.43581875,0.563589232,0.411306592,0.42193281,0.755770947,0.747684253,0.5,0,0.5,0.040858018
3000550,0.5534595,0.762254721,0.411943802,0.428271229,0.578526203,0.430636747,0.409138442,0.756914267,0.768540452,0.5,0,0.3333,0.188968335
3000764,0.462885464,0.885044211,0.298360206,0.334528468,0.483172183,0.478718826,0.490314697,0.845088806,0.8271578,0.6429,0,0.2857,0.103932584
3000951,0.670271702,0.653449814,0.557546277,0.540996971,0.631162807,0.595647291,0.60082485,0.728428401,0.759538855,0.3,0,0.6,0.129724208
3001014,0.461478659,0.927906852,0.30714846,0.330491942,0.508814358,0.512641389,0.484972805,0.865339117,0.850633473,0.7333,0,0.2,0.104800817
3001296,0.551000995,0.801166715,0.416859892,0.440614024,0.568751788,0.469383074,0.468398373,0.783679646,0.787475823,0.6923,0,0.2308,0.098375894
3001628,0.505237094,0.869061116,0.397910283,0.416408981,0.563499987,0.422854022,0.404579547,0.818656509,0.807726008,0.6667,0,0.1667,0.200715015
3002501,0.597348728,0.757251889,0.457911823,0.45701004,0.592580155,0.536402532,0.514211496,0.773407715,0.781234451,0.4,0,0.5333,0.097752809
3002577,0.467944638,0.763777049,0.426591376,0.437643302,0.568067915,0.402701876,0.412112455,0.734346549,0.731519547,0.3333,0,0.6667,0.040858018
3003061,0.489544479,0.808580513,0.417272976,0.428319248,0.581870173,0.315358551,0.30474876,0.763578324,0.757228794,1,0,0,0.040858018
3003796,0.443095522,0.888701884,0.323726069,0.317224832,0.19995511,0.205475656,0.407679195,0.965134882,0.969432485,1,0,0,0.040858018
3003903,0.389439335,0.889716643,0.330312672,0.341128697,0.53593532,0.328099254,0.292972607,0.790032229,0.758130811,1,0,0,0.040858018
3004041,0.459020155,0.893539883,0.3353612,0.354205985,0.54603206,0.411186537,0.377749385,0.819900666,0.800103786,0.8333,0,0.1667,0.03081716
3004170,0.409319126,0.891896007,0.310787761,0.342968813,0.542686111,0.369737653,0.322474153,0.797271848,0.765274702,1,0,0,0.040858018
3004527,0.470566755,0.803069789,0.394016363,0.42597582,0.580481398,0.282729677,0.286556291,0.750883298,0.749685271,0.5,0,0.5,0.040858018
3004650,0.500822434,0.8022973,0.415946171,0.449467069,0.568081001,0.368758089,0.368485505,0.773690984,0.771097566,1,0,0,0.040858018
3004816,0.459227346,0.912889543,0.385803269,0.372311481,0.557490589,0.21690313,0.181335847,0.824571738,0.801847906,0.5,0,0,0.520429009
3004963,0.656178619,0.753526969,0.475031579,0.459052821,0.600317594,0.426603539,0.387761993,0.80014758,0.822012753,0.25,0,0.5,0.271838611
3000238,0.496490654,0.90672848,0.351866424,0.357143227,0.502384774,0.529632887,0.530173933,0.866784675,0.852669997,0.7391,0,0.2174,0.079468846
3000355,0.597348728,0.77516359,0.478256309,0.492425127,0.590481068,0.559842484,0.566087774,0.797797439,0.799508471,0.1429,0,0.8095,0.086527068
3000645,0.707282557,0.609758792,0.59273046,0.605798801,0.660770902,0.633005038,0.66865843,0.704220337,0.720677473,0.087,0,0.8696,0.081031665
3000908,0.47683719,0.878798046,0.382274951,0.394445004,0.558365032,0.4977632,0.470380683,0.817748064,0.804352473,0.1667,0,0.6667,0.194841675
3001676,0.37615338,0.929278139,0.211158493,0.250427676,0.414089661,0.364019629,0.384687788,0.891475318,0.876147383,0.8333,0,0.1667,0.040858018
3001766,0.372291984,0.881755925,0.309471608,0.321515136,0.505922651,0.315140583,0.291332952,0.785526207,0.757940424,1,0,0,0.040858018
3001804,0.484201978,0.857168754,0.382926111,0.412966136,0.556392295,0.434128551,0.433225286,0.812391046,0.803346141,0.3333,0,0.5,0.200715015
3002494,0.425905269,0.944835951,0.313469951,0.320187568,0.411147118,0.425011542,0.461563701,0.915699209,0.90933161,0.7692,0,0.2308,0.038110317
3002523,0.500548535,0.759596692,0.428019474,0.425455449,0.558250971,0.217786493,0.265565746,0.755919546,0.757910723,0.3333,0,0.3333,0.360572012
3002832,0.436308544,0.872996006,0.394596736,0.388635946,0.551501034,0.365912855,0.32897282,0.803133784,0.790155948,0.3333,0,0.5,0.194841675
3002893,0.509966428,0.747513648,0.442595884,0.476757076,0.574287423,0.477104528,0.502660149,0.744115485,0.74468841,0.4286,0,0.4286,0.177875383
3003033,0.495197214,0.777484486,0.455233376,0.450585811,0.568484024,0.468478532,0.484716219,0.759182845,0.763681542,0.4444,0,0.4444,0.147425945
3003820,0.435787068,0.890973538,0.353681049,0.384439303,0.559428408,0.290213312,0.261680907,0.802170697,0.769900727,0,0,1,0.040858018
3003983,0.737809013,0.599523,0.604908557,0.60449922,0.670234229,0.613790215,0.647798982,0.71301747,0.733120435,0.1875,0,0.75,0.096404494
3004313,0.373757469,0.905016722,0.363961929,0.346500259,0.538590243,0.234236842,0.205743416,0.796196094,0.73220083,0.6667,0,0.3333,0.028937692
3004947,0.434471402,0.847440841,0.381960401,0.384060547,0.564482922,0.326447118,0.31307418,0.771617417,0.757424347,0.5,0,0.5,0.040858018
3001329,0.397410498,0.942505697,0.264069925,0.246223577,0.12727509,0.055622988,0.306216187,0.994075092,1,1,0,0,0.040858018
3001569,0.415584851,0.933498546,0.313858198,0.333138949,0.53362061,0.411300807,0.363245464,0.839353143,0.802041625,1,0,0,0.040858018
3001594,0.388606269,0.946312989,0.25029601,0.246577467,0.418595883,0.405913144,0.401028004,0.895185588,0.877033877,0.9,0,0.1,0.037282942
3001953,0.486594082,0.860399457,0.430846807,0.433728053,0.564191047,0.391856022,0.391406494,0.810949749,0.802779237,0.5,0,0.5,0.040858018
3000153,0.743940278,0.587014226,0.64961089,0.670221803,0.665432392,0.60350086,0.674911191,0.705898703,0.70298244,0.2727,0,0.6364,0.12485189
3000158,0.777907239,0.53860017,0.655230603,0.673376046,0.671637231,0.637315097,0.728243554,0.68131089,0.673993127,0.1111,0,0.8333,0.092185904
3000159,0.775276943,0.56166104,0.65927748,0.674829327,0.649151938,0.636621396,0.735283582,0.712257119,0.688195995,0.0526,0,0.8947,0.0913381
3000193,0.443580469,0.868317059,0.367829762,0.377699393,0.518602927,0.505448807,0.491610156,0.807557319,0.792300499,0.3636,0,0.5455,0.12485189
3000242,0.449907804,0.858135058,0.316628915,0.340936519,0.483741268,0.463670951,0.463201242,0.817511717,0.807598012,0.375,0,0.5,0.160755873
