gnis_name,reachcode,UVM_ID
Buck Lake Brook,4.30E+12,3002264
Kingsbury Brook,4.30E+12,3003074
Kingsbury Brook,4.30E+12,3003922
Kingsbury Brook,4.30E+12,3004574
Kingsbury Brook,4.30E+12,3005054
Kingsbury Brook,4.30E+12,3005107
Miller Brook,4.30E+12,3001998
Ranch Brook,4.30E+12,3002044
Miller Brook,4.30E+12,3002662
Ranch Brook,4.30E+12,3003077
Bull Run,4.30E+12,3001177
Bull Run,4.30E+12,3000487
Sunny Brook,4.30E+12,3000449
Sunny Brook,4.30E+12,3000509
Sunny Brook,4.30E+12,3001591
Sunny Brook,4.30E+12,3004930
Jug Brook,4.30E+12,3004884
Jug Brook,4.30E+12,3004989
Little River,4.30E+12,3000851
Rice Brook,4.30E+12,3004444
Chase Brook,4.30E+12,3001439
Mill Brook,4.30E+12,3002523
Slide Brook,4.30E+12,3003820
Pekin Brook,4.30E+12,3000718
Pekin Brook,4.30E+12,3001702
Kingsbury Brook,4.30E+12,3002111
Kingsbury Brook,4.30E+12,3002709
Kingsbury Brook,4.30E+12,3002890
Pekin Brook,4.30E+12,3003032
Kingsbury Brook,4.30E+12,3003072
Pekin Brook,4.30E+12,3003620
Pekin Brook,4.30E+12,3003640
Kingsbury Brook,4.30E+12,3003993
Kingsbury Brook,4.30E+12,3004111
Kingsbury Brook,4.30E+12,3004159
Pekin Brook,4.30E+12,3004182
Kingsbury Brook,4.30E+12,3004237
Kingsbury Brook,4.30E+12,3004281
Pekin Brook,4.30E+12,3004319
Kingsbury Brook,4.30E+12,3004391
Kingsbury Brook,4.30E+12,3004404
Kingsbury Brook,4.30E+12,3004403
Kingsbury Brook,4.30E+12,3005191
Pond Brook,4.30E+12,3004273
Pond Brook,4.30E+12,3004912
Gold Brook,4.30E+12,3000527
Hancock Brook,4.30E+12,3001750
Gold Brook,4.30E+12,3001938
Hancock Brook,4.30E+12,3002629
Minister Brook,4.30E+12,3002857
Minister Brook,4.30E+12,3003281
Moss Glen Brook,4.30E+12,3003966
Moss Glen Brook,4.30E+12,3000111
Joiner Brook,4.30E+12,3002046
Duck Brook,4.30E+12,3003108
Joiner Brook,4.30E+12,3004713
Little River,4.30E+12,3004957
Carr Brook,4.30E+12,3000559
Pekin Brook,4.30E+12,3000843
Carr Brook,4.30E+12,3001344
Carr Brook,4.30E+12,3003361
Winooski River,4.30E+12,3001066
Brewster River,4.30E+12,5000046
Brewster River,4.30E+12,5000205
French Hill Brook,4.30E+12,5000208
Brewster River,4.30E+12,5000681
Smith Brook,4.30E+12,5000865
French Hill Brook,4.30E+12,5001095
Smith Brook,4.30E+12,5001369
French Hill Brook,4.30E+12,5001416
Waterman Brook,4.30E+12,5001449
Brewster River,4.30E+12,5001549
Brewster River,4.30E+12,5001569
Brewster River,4.30E+12,5001600
French Hill Brook,4.30E+12,5001717
Belding Pond Brook,4.30E+12,5001737
French Hill Brook,4.30E+12,5002009
Brewster River,4.30E+12,5002151
Brewster River,4.30E+12,5002177
French Hill Brook,4.30E+12,5002310
Waterman Brook,4.30E+12,5002914
Smith Brook,4.30E+12,5002972
Belding Pond Brook,4.30E+12,5003004
Smith Brook,4.30E+12,5003287
Waterman Brook,4.30E+12,5003621
Brewster River,4.30E+12,5003970
Brewster River,4.30E+12,5004167
Smith Brook,4.30E+12,5004190
Hall Brook,4.30E+12,5004311
French Hill Brook,4.30E+12,5004793
French Hill Brook,4.30E+12,5005259
Brewster River,4.30E+12,5005397
Brewster River,4.30E+12,5005509
Boulley Brook,4.30E+12,5005566
Judevine Brook,4.30E+12,5000222
Smith Brook,4.30E+12,5000256
Lamoille River,4.30E+12,5000436
Joe Brook,4.30E+12,5000753
Lamoille River,4.30E+12,5001413
Judevine Brook,4.30E+12,5001688
Joe Brook,4.30E+12,5002143
Judevine Brook,4.30E+12,5002344
Judevine Brook,4.30E+12,5002633
Lamoille River,4.30E+12,5002774
Lamoille River,4.30E+12,5003010
Joe Brook,4.30E+12,5003176
Foot Brook,4.30E+12,5003308
Lamoille River,4.30E+12,5004425
Smith Brook,4.30E+12,5004436
Joe Brook,4.30E+12,5004452
Foot Brook,4.30E+12,5004550
Lamoille River,4.30E+12,5004562
Judevine Brook,4.30E+12,5004716
Lamoille River,4.30E+12,5004848
Foot Brook,4.30E+12,5005731
Stanley Brook,4.30E+12,5000045
Paine Brook,4.30E+12,5000315
Greensboro Brook,4.30E+12,5000685
Esdon Brook,4.30E+12,5000837
Porter Brook,4.30E+12,5000893
Alder Brook,4.30E+12,5001123
Wright Brook,4.30E+12,5001210
Porter Brook,4.30E+12,5001690
Withers Brook,4.30E+12,5001694
Lamoille River,4.30E+12,5001755
Stanley Brook,4.30E+12,5002139
Bailey Brook,4.30E+12,5002173
Sawmill Brook,4.30E+12,5002215
Cemetery Brook,4.30E+12,5002352
Tate Brook,4.30E+12,5002479
Lamoille River,4.30E+12,5002655
Greensboro Brook,4.30E+12,5003298
Lamoille River,4.30E+12,5002243
Alder Brook,4.30E+12,5001880
Porter Brook,4.30E+12,5003777
Sawmill Brook,4.30E+12,5003940
Stanley Brook,4.30E+12,5004161
Porter Brook,4.30E+12,5004174
Lamoille River,4.30E+12,5002439
Porter Brook,4.30E+12,5004329
Porter Brook,4.30E+12,5004518
Paine Brook,4.30E+12,5004607
Stanley Brook,4.30E+12,5005182
Flagg Brook,4.30E+12,5005409
Sawmill Brook,4.30E+12,5005380
Mud Pond Brook,4.30E+12,5002981
Stanley Brook,4.30E+12,5005548
Mud Pond Brook,4.30E+12,5003781
Tucker Brook,4.30E+12,5000418
Tamarack Brook,4.30E+12,5000457
Alder Brook,4.30E+12,5000614
Alder Brook,4.30E+12,5000654
Alder Brook,4.30E+12,5001305
Tucker Brook,4.30E+12,5001342
Alder Brook,4.30E+12,5002126
Bunker Brook,4.30E+12,5002370
Alder Brook,4.30E+12,5002405
Tucker Brook,4.30E+12,5002568
Tucker Brook,4.30E+12,5001469
Keeler Brook,4.30E+12,5002831
Keeler Brook,4.30E+12,5002918
Keeler Brook,4.30E+12,5003018
Alder Brook,4.30E+12,5003229
Alder Brook,4.30E+12,5003804
Alder Brook,4.30E+12,5003924
Alder Brook,4.30E+12,5003964
Keeler Brook,4.30E+12,5000180
Keeler Brook,4.30E+12,5004248
Alder Brook,4.30E+12,5004352
Alder Brook,4.30E+12,5005039
Alder Brook,4.30E+12,5005487
Lamoille River,4.30E+12,5002307
Lamoille River,4.30E+12,5002495
Lamoille River,4.30E+12,5003474
Lamoille River,4.30E+12,5004697
Lamoille River,4.30E+12,5005126
Lamoille River,4.30E+12,5005212
Lamoille River,4.30E+12,5005355
Lamoille River,4.30E+12,5005387
Lamoille River,4.30E+12,5001620
Browns River,4.30E+12,5001810
Browns River,4.30E+12,5002431
Browns River,4.30E+12,5002677
Lamoille River,4.30E+12,5003711
Lamoille River,4.30E+12,5003860
Browns River,4.30E+12,5004668
Browns River,4.30E+12,5005391
Browns River,4.30E+12,5005556
Stones Brook,4.30E+12,5000050
Stones Brook,4.30E+12,5000071
Stones Brook,4.30E+12,5000694
Stones Brook,4.30E+12,5000804
Stones Brook,4.30E+12,5000849
Stones Brook,4.30E+12,5002114
Stones Brook,4.30E+12,5002124
Stones Brook,4.30E+12,5002537
Stones Brook,4.30E+12,5003123
Stones Brook,4.30E+12,5004082
Stones Brook,4.30E+12,5004238
Stones Brook,4.30E+12,5004269
Stones Brook,4.30E+12,5004465
Stones Brook,4.30E+12,5004724
Stones Brook,4.30E+12,5005378
Jacob Brook,4.30E+12,5000027
Jacob Brook,4.30E+12,5000609
Kenfield Brook,4.30E+12,5000628
Mud Brook,4.30E+12,5000688
Beaver Meadow Brook,4.30E+12,5000979
Jacob Brook,4.30E+12,5001027
Kenfield Brook,4.30E+12,5001106
Waterman Brook,4.30E+12,5001291
Kenfield Brook,4.30E+12,5001562
Waterman Brook,4.30E+12,5001625
Lamoille River,4.30E+12,5001644
Beaver Meadow Brook,4.30E+12,5002087
Kenfield Brook,4.30E+12,5002155
Beaver Meadow Brook,4.30E+12,5002409
Lamoille River,4.30E+12,5002902
Jacob Brook,4.30E+12,5002793
Lamoille River,4.30E+12,5003823
Kenfield Brook,4.30E+12,5003925
Jacob Brook,4.30E+12,5004037
Lamoille River,4.30E+12,5004088
Jacob Brook,4.30E+12,5004106
Lamoille River,4.30E+12,5004360
Lamoille River,4.30E+12,5004362
Lamoille River,4.30E+12,5004394
Kenfield Brook,4.30E+12,5004481
Kenfield Brook,4.30E+12,5004511
Beaver Meadow Brook,4.30E+12,5004537
Jacob Brook,4.30E+12,5004802
Lamoille River,4.30E+12,5004818
Waterman Brook,4.30E+12,5004821
Kenfield Brook,4.30E+12,5004934
Kenfield Brook,4.30E+12,5004924
Kenfield Brook,4.30E+12,5005203
Jacob Brook,4.30E+12,5005273
Mud Brook,4.30E+12,5005714
Waterman Brook,4.30E+12,5005744
Elmore Pond Brook,4.30E+12,5000217
Elmore Pond Brook,4.30E+12,5000353
Elmore Pond Brook,4.30E+12,5000657
Elmore Branch,4.30E+12,5000771
Elmore Pond Brook,4.30E+12,5000786
Elmore Branch,4.30E+12,5000899
Elmore Pond Brook,4.30E+12,5001009
Elmore Branch,4.30E+12,5001364
Elmore Pond Brook,4.30E+12,5001407
Elmore Pond Brook,4.30E+12,5001841
Elmore Branch,4.30E+12,5002189
Elmore Pond Brook,4.30E+12,5002313
Elmore Pond Brook,4.30E+12,5002406
Elmore Pond Brook,4.30E+12,5003333
Elmore Pond Brook,4.30E+12,5003418
Elmore Pond Brook,4.30E+12,5004521
Elmore Pond Brook,4.30E+12,5004829
Elmore Pond Brook,4.30E+12,5004863
Elmore Pond Brook,4.30E+12,5004909
Elmore Branch,4.30E+12,5004959
Elmore Pond Brook,4.30E+12,5005019
Muckler Brook,4.30E+12,5000600
Foot Brook,4.30E+12,5001260
Foot Brook,4.30E+12,5001576
Muckler Brook,4.30E+12,5002042
Morgan Brook,4.30E+12,5000326
Morgan Brook,4.30E+12,5000545
Browns River,4.30E+12,5001091
Browns River,4.30E+12,5001245
Browns River,4.30E+12,5001714
Rogers Brook,4.30E+12,5001921
Browns River,4.30E+12,5001995
Browns River,4.30E+12,5002152
Browns River,4.30E+12,5002282
Browns River,4.30E+12,5002838
Morgan Brook,4.30E+12,5003191
Browns River,4.30E+12,5003346
Browns River,4.30E+12,5005091
Rogers Brook,4.30E+12,5005228
Browns River,4.30E+12,5005578
Browns River,4.30E+12,5005667
Lee River,4.30E+12,5000543
Streeter Brook,4.30E+12,5002416
Lamoille River,4.30E+12,5002504
Lamoille River,4.30E+12,5003129
Streeter Brook,4.30E+12,5003383
Streeter Brook,4.30E+12,5003386
Lamoille River,4.30E+12,5003854
Lamoille River,4.30E+12,5003942
Streeter Brook,4.30E+12,5004312
Lamoille River,4.30E+12,5004426
Lamoille River,4.30E+12,5004652
Streeter Brook,4.30E+12,5004765
Lamoille River,4.30E+12,5004901
Streeter Brook,4.30E+12,5005001
Lamoille River,4.30E+12,5005697
Settlement Brook,4.30E+12,5000163
Browns River,4.30E+12,5000146
Settlement Brook,4.30E+12,5000466
Browns River,4.30E+12,5000713
Stevensville Brook,4.30E+12,5001930
Settlement Brook,4.30E+12,5002418
Settlement Brook,4.30E+12,5002819
Settlement Brook,4.30E+12,5004239
Browns River,4.30E+12,5003739
Browns River,4.30E+12,5000010
Perkins Meadow Brook,4.30E+12,5002047
Gihon River,4.30E+12,5000062
Green River,4.30E+12,5000294
Dark Branch,4.30E+12,5000801
Dark Branch,4.30E+12,5000947
Gihon River,4.30E+12,5001531
Green River,4.30E+12,5001587
Dark Branch,4.30E+12,5001981
Dark Branch,4.30E+12,5002500
Green River,4.30E+12,5002610
Green River,4.30E+12,5002869
Gihon River,4.30E+12,5003225
Green River,4.30E+12,5003429
Green River,4.30E+12,5003523
Dark Branch,4.30E+12,5004954
Green River,4.30E+12,5005053
Green River,4.30E+12,5005299
Nichols Brook,4.30E+12,5000570
Kate Brook,4.30E+12,5000632
Lamoille River,4.30E+12,5001155
Nichols Brook,4.30E+12,5001206
Nichols Brook,4.30E+12,5001218
Lamoille River,4.30E+12,5001253
Cooper Brook,4.30E+12,5001281
Alder Brook,4.30E+12,5001402
Haynesville Brook,4.30E+12,5000271
Lamoille River,4.30E+12,5001802
Cooper Brook,4.30E+12,5001960
Nichols Brook,4.30E+12,5002473
Lamoille River,4.30E+12,5000584
Lamoille River,4.30E+12,5002806
Nichols Brook,4.30E+12,5002988
Alder Brook,4.30E+12,5003190
Nichols Brook,4.30E+12,5003268
Lamoille River,4.30E+12,5003557
Alder Brook,4.30E+12,5003859
Nichols Brook,4.30E+12,5003875
Bailey Brook,4.30E+12,5001456
Lamoille River,4.30E+12,5000472
Nichols Brook,4.30E+12,5004694
Lamoille River,4.30E+12,5000488
Wild Brook,4.30E+12,5000026
Gihon River,4.30E+12,5000151
Beaver Meadow Brook,4.30E+12,5000283
Centerville Brook,4.30E+12,5001414
Gihon River,4.30E+12,5001510
Centerville Brook,4.30E+12,5001700
Gihon River,4.30E+12,5001896
Centerville Brook,4.30E+12,5001954
Gihon River,4.30E+12,5002276
Gihon River,4.30E+12,5002498
Gihon River,4.30E+12,5000807
Beaver Meadow Brook,4.30E+12,5002642
Beaver Meadow Brook,4.30E+12,5002645
Centerville Brook,4.30E+12,5002911
Beaver Meadow Brook,4.30E+12,5002912
Centerville Brook,4.30E+12,5002954
Beaver Meadow Brook,4.30E+12,5003382
Gihon River,4.30E+12,5003466
Beaver Meadow Brook,4.30E+12,5003538
Centerville Brook,4.30E+12,5003646
Gihon River,4.30E+12,5003647
Gihon River,4.30E+12,5003768
Rodman Brook,4.30E+12,5001989
Gihon River,4.30E+12,5004027
Gihon River,4.30E+12,5004763
Gihon River,4.30E+12,5004971
Gihon River,4.30E+12,5005063
Rodman Brook,4.30E+12,5005123
Beaver Meadow Brook,4.30E+12,5005338
Gihon River,4.30E+12,5005635
Streeter Brook,4.30E+12,5001076
Streeter Brook,4.30E+12,5002281
Streeter Brook,4.30E+12,5002426
Streeter Brook,4.30E+12,5003254
Streeter Brook,4.30E+12,5005685
Lee River,4.30E+12,5001114
Lamoille River,4.30E+12,5000993
Lamoille River,4.30E+12,5000999
Lamoille River,4.30E+12,5001343
Lamoille River,4.30E+12,5001520
Lamoille River,4.30E+12,5001846
Lamoille River,4.30E+12,5001884
Lamoille River,4.30E+12,5002393
Lamoille River,4.30E+12,5002744
Lamoille River,4.30E+12,5002985
Lamoille River,4.30E+12,5003591
Lamoille River,4.30E+12,5004665
Lamoille River,4.30E+12,5004766
Lamoille River,4.30E+12,5004791
Lamoille River,4.30E+12,5005040
Lamoille River,4.30E+12,5005090
Lamoille River,4.30E+12,5005158
Lamoille River,4.30E+12,5005166
Lamoille River,4.30E+12,5005414
Seymour River,4.30E+12,5000262
Seymour River,4.30E+12,5000494
Seymour River,4.30E+12,5000623
Settlement Brook,4.30E+12,5001216
Seymour River,4.30E+12,5001564
Brewster River,4.30E+12,5002220
Seymour River,4.30E+12,5002507
Settlement Brook,4.30E+12,5002582
Seymour River,4.30E+12,5002728
Settlement Brook,4.30E+12,5002809
Brewster River,4.30E+12,5003799
Gallup Branch,4.30E+12,5003813
Seymour River,4.30E+12,5004080
Seymour River,4.30E+12,5004150
Brewster River,4.30E+12,5005051
Brewster River,4.30E+12,5005107
Brewster River,4.30E+12,5005210
Lamoille River,4.30E+12,5002240
Lamoille River,4.30E+12,5002846
Lamoille River,4.30E+12,5004177
Lamoille River,4.30E+12,5005344
Dark Branch,4.30E+12,5000751
Dark Branch,4.30E+12,5000798
Hutchins Brook,4.30E+12,5000832
Dark Branch,4.30E+12,5001130
Dark Branch,4.30E+12,5001161
Dark Branch,4.30E+12,5001778
Dark Branch,4.30E+12,5003171
Gihon River,4.30E+12,5004058
Dark Branch,4.30E+12,5004132
Gihon River,4.30E+12,5004276
Gihon River,4.30E+12,5004651
Dark Branch,4.30E+12,5004686
The Creek,4.30E+12,5000078
The Creek,4.30E+12,5000587
Browns River,4.30E+12,5000725
Browns River,4.30E+12,5001116
The Creek,4.30E+12,5002261
Browns River,4.30E+12,5005220
The Creek,4.30E+12,5005350
Browns River,4.30E+12,5005505
Beaver Brook,4.30E+12,5005563
Clay Brook,4.30E+12,5001985
Clay Brook,4.30E+12,5002881
Rogers Brook,4.30E+12,5000629
Rogers Brook,4.30E+12,5000827
Pond Brook,4.30E+12,5000851
Rogers Brook,4.30E+12,5001173
Pond Brook,4.30E+12,5001272
Rogers Brook,4.30E+12,5001500
Pond Brook,4.30E+12,5001511
Rogers Brook,4.30E+12,5001608
Pond Brook,4.30E+12,5002742
Rogers Brook,4.30E+12,5002982
Pond Brook,4.30E+12,5003017
Rogers Brook,4.30E+12,5004070
Pond Brook,4.30E+12,5004685
Rogers Brook,4.30E+12,5005162
Pond Brook,4.30E+12,5005261
Stannard Brook,4.30E+12,5000096
Haynesville Brook,4.30E+12,5000808
Haynesville Brook,4.30E+12,5002854
Haynesville Brook,4.30E+12,5003007
Haynesville Brook,4.30E+12,5003073
Morrill Brook,4.30E+12,5003192
Perkins Meadow Brook,4.30E+12,5003421
Haynesville Brook,4.30E+12,5003986
Stannard Brook,4.30E+12,5000291
Morrill Brook,4.30E+12,5001926
Haynesville Brook,4.30E+12,5004369
Lamoille River,4.30E+12,5005278
Nichols Brook,4.30E+12,5004770
Polly Brook,4.30E+12,5000956
Polly Brook,4.30E+12,5002328
Polly Brook,4.30E+12,5002656
Polly Brook,4.30E+12,5002836
Polly Brook,4.30E+12,5002900
Polly Brook,4.30E+12,5004632
Seymour River,4.30E+12,5000160
Browns River,4.30E+12,5000497
Stevensville Brook,4.30E+12,5001352
Browns River,4.30E+12,5001509
Stevensville Brook,4.30E+12,5001683
Seymour River,4.30E+12,5001725
Stevensville Brook,4.30E+12,5002747
Stevensville Brook,4.30E+12,5002989
Stevensville Brook,4.30E+12,5004243
Seymour River,4.30E+12,5004322
Stevensville Brook,4.30E+12,5004747
Seymour River,4.30E+12,5004581
Lamoille River,4.30E+12,5001645
Nichols Brook,4.30E+12,5001980
Nichols Brook,4.30E+12,5002535
Millard Brook,4.30E+12,5000616
Nichols Brook,4.30E+12,5003780
Lamoille River,4.30E+12,5004135
Lamoille River,4.30E+12,5000195
Alder Brook,4.30E+12,5000403
Tucker Brook,4.30E+12,5000534
Bailey Brook,4.30E+12,5000868
Wolcott Pond Brook,4.30E+12,5000894
Wolcott Pond Brook,4.30E+12,5001478
Keeler Brook,4.30E+12,5001889
Currier Brook,4.30E+12,5001618
Wolcott Pond Brook,4.30E+12,5002054
Alder Brook,4.30E+12,5003096
Bailey Brook,4.30E+12,5003335
Tucker Brook,4.30E+12,5004439
Tucker Brook,4.30E+12,5005446
Rattling Brook,4.30E+12,5000124
Basin Brook,4.30E+12,5000135
Codding Brook,4.30E+12,5000181
Basin Brook,4.30E+12,5000188
North Branch Lamoille River,4.30E+12,5000246
Basin Brook,4.30E+12,5000277
Basin Brook,4.30E+12,5000480
Codding Brook,4.30E+12,5000904
North Branch Lamoille River,4.30E+12,5000162
North Fork North Branch Lamoille River,4.30E+12,5000473
Foot Brook,4.30E+12,5001831
Foot Brook,4.30E+12,5001959
Foot Brook,4.30E+12,5002448
North Branch Lamoille River,4.30E+12,5002630
Basin Brook,4.30E+12,5002735
Basin Brook,4.30E+12,5002927
Basin Brook,4.30E+12,5003101
Basin Brook,4.30E+12,5003141
Basin Brook,4.30E+12,5003759
Basin Brook,4.30E+12,5004151
Basin Brook,4.30E+12,5004461
Basin Brook,4.30E+12,5004529
Basin Brook,4.30E+12,5004606
Basin Brook,4.30E+12,5004842
Codding Brook,4.30E+12,5002035
Codding Brook,4.30E+12,5005066
Basin Brook,4.30E+12,5005195
North Branch Lamoille River,4.30E+12,5005204
Basin Brook,4.30E+12,5005398
Codding Brook,4.30E+12,5002976
Foot Brook,4.30E+12,5000620
Foot Brook,4.30E+12,5004669
Browns River,4.30E+12,5000112
The Creek,4.30E+12,5000933
Browns River,4.30E+12,5001063
Roaring Brook,4.30E+12,5001217
Browns River,4.30E+12,5001323
The Creek,4.30E+12,5001483
Browns River,4.30E+12,5001777
The Creek,4.30E+12,5001945
The Creek,4.30E+12,5001952
Browns River,4.30E+12,5002916
The Creek,4.30E+12,5002987
Browns River,4.30E+12,5003484
The Creek,4.30E+12,5004294
Browns River,4.30E+12,5004467
Browns River,4.30E+12,5005305
The Creek,4.30E+12,5005317
Browns River,4.30E+12,5005661
The Creek,4.30E+12,5002534
Foot Brook,4.30E+12,5001242
Lamoille River,4.30E+12,5001263
Foot Brook,4.30E+12,5001358
Foot Brook,4.30E+12,5002001
Lamoille River,4.30E+12,5002246
Foot Brook,4.30E+12,5002402
Joe Brook,4.30E+12,5002465
Foot Brook,4.30E+12,5002805
Foot Brook,4.30E+12,5002832
Lamoille River,4.30E+12,5003002
Foot Brook,4.30E+12,5003066
Joe Brook,4.30E+12,5003454
Foot Brook,4.30E+12,5003688
Foot Brook,4.30E+12,5004123
Foot Brook,4.30E+12,5005118
Smith Brook,4.30E+12,5005383
Waterman Brook,4.30E+12,5005574
Green River,4.30E+12,5000114
Wiley Brook,4.30E+12,5000186
Wiley Brook,4.30E+12,5000742
Green River,4.30E+12,5000873
Wiley Brook,4.30E+12,5000987
Wild Branch,4.30E+12,5001158
Gihon River,4.30E+12,5001236
Boomhour Branch,4.30E+12,5001372
Boomhour Branch,4.30E+12,5001442
Green River,4.30E+12,5001923
Green River,4.30E+12,5002360
Wiley Brook,4.30E+12,5002715
Boomhour Branch,4.30E+12,5003050
Green River,4.30E+12,5003259
Green River,4.30E+12,5003361
Gihon River,4.30E+12,5004703
Gihon River,4.30E+12,5004779
Wild Branch,4.30E+12,5000317
Gihon River,4.30E+12,5005282
Gihon River,4.30E+12,5005402
Green River,4.30E+12,5005408
Elmore Branch,4.30E+12,5002203
Elmore Branch,4.30E+12,5002249
Elmore Branch,4.30E+12,5002371
Elmore Branch,4.30E+12,5003356
Elmore Branch,4.30E+12,5003776
Elmore Branch,4.30E+12,5004128
Elmore Branch,4.30E+12,5004642
Lamoille River,4.30E+12,5000076
Lamoille River,4.30E+12,5001370
Seymour River,4.30E+12,5002762
Mill Brook,4.30E+12,5000054
Mill Brook,4.30E+12,5000631
Mill Brook,4.30E+12,5000938
Beaver Meadow Brook,4.30E+12,5001056
Beaver Meadow Brook,4.30E+12,5001811
Mill Brook,4.30E+12,5001849
Mill Brook,4.30E+12,5002003
Mill Brook,4.30E+12,5002693
Mill Brook,4.30E+12,5002901
Mill Brook,4.30E+12,5003090
Mill Brook,4.30E+12,5003470
Beaver Meadow Brook,4.30E+12,5003629
Mill Brook,4.30E+12,5004048
Beaver Meadow Brook,4.30E+12,5004085
Mill Brook,4.30E+12,5004719
Tracy Brook,4.30E+12,5001499
Browns River,4.30E+12,5001097
Browns River,4.30E+12,5001265
Browns River,4.30E+12,5001458
Browns River,4.30E+12,5001491
Browns River,4.30E+12,5001527
Browns River,4.30E+12,5002522
Browns River,4.30E+12,5003169
Abbey Brook,4.30E+12,5003559
Browns River,4.30E+12,5003613
Browns River,4.30E+12,5003694
Browns River,4.30E+12,5003753
Browns River,4.30E+12,5004064
Browns River,4.30E+12,5004288
Browns River,4.30E+12,5004407
Lee River,4.30E+12,5004563
Browns River,4.30E+12,5004608
Baldin Brook,4.30E+12,5000461
Baldin Brook,4.30E+12,5001710
Green River,4.30E+12,5002044
Baldin Brook,4.30E+12,5002098
Green River,4.30E+12,5002546
Baldin Brook,4.30E+12,5003581
Baldin Brook,4.30E+12,5000582
North Branch Lamoille River,4.30E+12,5000477
Stony Brook,4.30E+12,5000719
Stony Brook,4.30E+12,5000884
Stony Brook,4.30E+12,5000972
Stony Brook,4.30E+12,5001489
North Branch Lamoille River,4.30E+12,5001592
North Branch Lamoille River,4.30E+12,5001797
North Branch Lamoille River,4.30E+12,5002014
North Branch Lamoille River,4.30E+12,5002169
Stony Brook,4.30E+12,5002392
North Branch Lamoille River,4.30E+12,5002615
Stony Brook,4.30E+12,5003057
Calavale Brook,4.30E+12,5003125
North Branch Lamoille River,4.30E+12,5003664
Stony Brook,4.30E+12,5003667
North Branch Lamoille River,4.30E+12,5004355
Wild Brook,4.30E+12,5004696
North Branch Lamoille River,4.30E+12,5004706
Calavale Brook,4.30E+12,5004855
North Branch Lamoille River,4.30E+12,5004898
North Branch Lamoille River,4.30E+12,5005012
Stony Brook,4.30E+12,5005095
Stony Brook,4.30E+12,5005307
Wild Brook,4.30E+12,5005340
Calavale Brook,4.30E+12,5005521
Wild Brook,4.30E+12,5005602
Wild Brook,4.30E+12,5005662
Rattling Brook,4.30E+12,5000842
Rattling Brook,4.30E+12,5001085
Otter Brook,4.30E+12,5001279
Rattling Brook,4.30E+12,5001280
Rattling Brook,4.30E+12,5000290
Otter Brook,4.30E+12,5001865
Otter Brook,4.30E+12,5002045
Rattling Brook,4.30E+12,5002212
Otter Brook,4.30E+12,5002417
Rattling Brook,4.30E+12,5003184
North Branch Lamoille River,4.30E+12,5003261
Otter Brook,4.30E+12,5003570
Otter Brook,4.30E+12,5003718
Otter Brook,4.30E+12,5004610
Otter Brook,4.30E+12,5005104
Rattling Brook,4.30E+12,5005407
Otter Brook,4.30E+12,5005471
Rattling Brook,4.30E+12,5005528
Otter Brook,4.30E+12,5005618
Beaver Brook,4.30E+12,5000939
Lamoille River,4.30E+12,5001607
Beaver Brook,4.30E+12,5002451
Beaver Brook,4.30E+12,5002501
Beaver Brook,4.30E+12,5003638
Lamoille River,4.30E+12,5004307
Lamoille River,4.30E+12,5004976
Beaver Brook,4.30E+12,5005742
Stones Brook,4.30E+12,5000430
Lamoille River,4.30E+12,5000775
Browns River,4.30E+12,5001550
Lamoille River,4.30E+12,5001740
Lamoille River,4.30E+12,5002274
Lamoille River,4.30E+12,5002720
Lamoille River,4.30E+12,5002996
Lamoille River,4.30E+12,5003153
Lamoille River,4.30E+12,5003420
Stones Brook,4.30E+12,5003724
Lamoille River,4.30E+12,5003892
Lamoille River,4.30E+12,5004542
Lamoille River,4.30E+12,5005474
Lamoille River,4.30E+12,5005621
Streeter Brook,4.30E+12,5004805
White Branch,4.30E+12,5000218
White Branch,4.30E+12,5001183
White Branch,4.30E+12,5001348
White Branch,4.30E+12,5001512
White Branch,4.30E+12,5001754
White Branch,4.30E+12,5002415
White Branch,4.30E+12,5002435
White Branch,4.30E+12,5003432
White Branch,4.30E+12,5003463
White Branch,4.30E+12,5003500
Fryingpan Brook,4.30E+12,5004503
White Branch,4.30E+12,5004619
White Branch,4.30E+12,5004913
White Branch,4.30E+12,5005288
Lamoille River,4.30E+12,5002070
Rodman Brook,4.30E+12,5002238
Ryder Brook,4.30E+12,5002670
Lamoille River,4.30E+12,5003422
Rodman Brook,4.30E+12,5003818
Bedell Brook,4.30E+12,5000817
Rodman Brook,4.30E+12,5004535
Gihon River,4.30E+12,5005085
Gihon River,4.30E+12,5005371
Mill Brook,4.30E+12,5001304
Wilkins Brook,4.30E+12,5000015
Stones Brook,4.30E+12,5000369
Mill Brook,4.30E+12,5000711
Wilkins Brook,4.30E+12,5000773
Mill Brook,4.30E+12,5000882
Wilkins Brook,4.30E+12,5001034
Wilkins Brook,4.30E+12,5001264
Mill Brook,4.30E+12,5001712
Stones Brook,4.30E+12,5001851
Mill Brook,4.30E+12,5002019
Stones Brook,4.30E+12,5002029
Mill Brook,4.30E+12,5002055
Wilkins Brook,4.30E+12,5003215
Stones Brook,4.30E+12,5003293
Wilkins Brook,4.30E+12,5003452
Wilkins Brook,4.30E+12,5003473
Stones Brook,4.30E+12,5003539
Mill Brook,4.30E+12,5003555
Mill Brook,4.30E+12,5003803
Wilkins Brook,4.30E+12,5003982
