UVM_ID,SGAT_ID,SiltOrSmal,Sand,FineGravel,CourseGrav,Cobble,Boulder,Bedrock,d50,d84,consistenc,Code,DA(sqmi),slope(m/m),daxslope,bkf_width_HAND,q2_width,q500_width,confinement,Percent Cohesive,Percent Mixed,Percent Noncohesive,Percent Null,Average Depth To Bedrock
3000951,36_M16-,0,9,27,47,83,100,100,20.0,75.29,Non-cohesive,3000951,0.7558973779019644,0.1367612341354286,0.6752195051000139,-0.1966579762504904,-0.2297117872796753,0.0146114581045775,1.0186695561480987,0.3,0.0,0.6,0.1,-0.3348719967999206
3000951,36_M17-,0,11,28,52,87,98,100,15.13,59.89,Cohesive,3000951,0.7558973779019644,0.1367612341354286,0.6752195051000139,-0.1966579762504904,-0.2297117872796753,0.0146114581045775,1.0186695561480987,0.3,0.0,0.6,0.1,-0.3348719967999206
3001014,36_T13.04-,0,12,26,51,85,100,100,15.58,62.59,Cohesive,3001014,-0.5718925282998838,1.2472681202405689,0.9288045879113228,-1.1145726826371702,-1.2148086707802812,-1.380525710592797,-0.0734619151517118,0.7333,0.0,0.2,0.0667,-0.4450192427027686
3001014,36_T13.03-,0,15,23,51,92,100,100,15.63,54.63,Non-cohesive,3001014,-0.5718925282998838,1.2472681202405689,0.9288045879113228,-1.1145726826371702,-1.2148086707802812,-1.380525710592797,-0.0734619151517118,0.7333,0.0,0.2,0.0667,-0.4450192427027686
3001014,36_T13.02-,0,16,24,47,81,97,100,20.24,100.0,Non-cohesive,3001014,-0.5718925282998838,1.2472681202405689,0.9288045879113228,-1.1145726826371702,-1.2148086707802812,-1.380525710592797,-0.0734619151517118,0.7333,0.0,0.2,0.0667,-0.4450192427027686
3001296,36_M22-,0,7,12,37,93,100,100,27.14,56.29,Non-cohesive,3001296,-0.0025878585538612,0.7344527237904274,0.7809897043339005,-0.6648943359946901,-0.6934613834782285,-0.6454911744754898,0.4920948986789226,0.6923,0.0,0.2308,0.0769,-0.4734137581424781
3001628,36_T12.01-,2,14,23,49,89,100,100,17.2,58.0,Non-cohesive,3001628,-0.2936169320813925,1.009166759414308,0.8699421284435791,-0.7042957716001075,-0.8140698630525162,-0.8634198907058555,0.1818888464178295,0.6667,0.0,0.1667,0.1667,-0.0211329152323823
3002501,36_M20C,0,4,17,35,79,91,100,32.36,144.0,Cohesive,3002501,0.2921540103143417,0.5567647455171676,0.7980512022417464,-0.4861228886912613,-0.5739003867586637,-0.5859562535251777,0.2133869975132334,0.4,0.0,0.5333,0.0667,-0.4761674392900493
3002501,36_M20A,0,14,23,47,93,100,100,19.13,54.61,Non-cohesive,3002501,0.2921540103143417,0.5567647455171676,0.7980512022417464,-0.4861228886912613,-0.5739003867586637,-0.5859562535251777,0.2133869975132334,0.4,0.0,0.5333,0.0667,-0.4761674392900493
3002577,36_T12.02B,0,8,18,50,93,100,100,16.0,53.95,Non-cohesive,3002577,-0.5307730488085246,0.583166818098402,0.2497863984182735,-0.6700250673828094,-0.6921919851617377,-0.6399992963071013,0.5073395390686246,0.3333,0.0,0.6667,0.0,-0.727610127683026
3003061,36_T12.02A,0,8,21,52,93,99,100,15.33,53.46,Non-cohesive,3003061,-0.3934119058755423,0.7644504014292459,0.5392162462529505,-0.5664741363733266,-0.6324134751255757,-0.7790645451037845,-0.2644175207088819,1.0,0.0,0.0,0.0,-0.727610127683026
3003311,36_M19A,0,24,36,70,98,100,100,9.88,40.0,Non-cohesive,3003311,0.5261334114802616,0.4745390698939583,0.8742993476646435,-0.4074519831219699,-0.5577998054011785,-0.5881505762161139,0.1376047619558407,0.1667,0.0,0.6667,0.1667,-0.047089745721783
3003311,36_M18-,0,4,24,53,66,74,100,14.92,542.15,Cohesive,3003311,0.5261334114802616,0.4745390698939583,0.8742993476646435,-0.4074519831219699,-0.5577998054011785,-0.5881505762161139,0.1376047619558407,0.1667,0.0,0.6667,0.1667,-0.047089745721783
3003311,36_M19B,0,8,22,57,92,100,100,13.92,53.03,Non-cohesive,3003311,0.5261334114802616,0.4745390698939583,0.8742993476646435,-0.4074519831219699,-0.5577998054011785,-0.5881505762161139,0.1376047619558407,0.1667,0.0,0.6667,0.1667,-0.047089745721783
3003796,36_T12.03A,0,15,27,46,78,94,100,22.0,136.0,Non-cohesive,3003796,-0.6887974949503722,1.0886371495247484,0.6778467649037087,-2.4143586086185262,-2.02270315868842,-1.7829153410055034,1.8094346314191656,1.0,0.0,0.0,0.0,-0.727610127683026
3004527,36_T12.02A,0,8,21,52,93,99,100,15.33,53.46,Non-cohesive,3004527,-0.5140980674629266,0.7421529362477451,0.4309183985589863,-0.5768933679320353,-0.6672019271780044,-0.5959167363356145,0.5675978170743011,0.5,0.0,0.5,0.0,-0.727610127683026
3004527,36_T12.02B,0,8,18,50,93,100,100,16.0,53.95,Non-cohesive,3004527,-0.5140980674629266,0.7421529362477451,0.4309183985589863,-0.5768933679320353,-0.6672019271780044,-0.5959167363356145,0.5675978170743011,0.5,0.0,0.5,0.0,-0.727610127683026
3004650,36_T12.02A,0,8,21,52,93,99,100,15.33,53.46,Non-cohesive,3004650,-0.3216913428039321,0.7390272928231629,0.5623549353796095,-0.6699268874593155,-0.7180487267239035,-0.7228035157872091,0.3056750116019004,1.0,0.0,0.0,0.0,-0.727610127683026
3004650,36_T12.01-,2,14,23,49,89,100,100,17.2,58.0,Non-cohesive,3004650,-0.3216913428039321,0.7390272928231629,0.5623549353796095,-0.6699268874593155,-0.7180487267239035,-0.7228035157872091,0.3056750116019004,1.0,0.0,0.0,0.0,-0.727610127683026
3000175,36_M16-,0,9,27,47,83,100,100,20.0,75.29,Non-cohesive,3000175,0.8677149718022258,0.1583962534935524,0.7765994636524848,-0.1458587688412155,-0.0714620462041674,0.3723620694507075,1.694664925368485,0.1333,0.0,0.8,0.0667,-0.4554019748985288
3000175,36_M15-,0,14,21,48,86,100,100,18.53,61.47,Non-cohesive,3000175,0.8677149718022258,0.1583962534935524,0.7765994636524848,-0.1458587688412155,-0.0714620462041674,0.3723620694507075,1.694664925368485,0.1333,0.0,0.8,0.0667,-0.4554019748985288
3000645,36_M15-,0,14,21,48,86,100,100,18.53,61.47,Non-cohesive,3000645,0.9912626843041872,-0.0400211902562066,0.6516568897546013,0.0254756606323848,0.1630076901522713,0.6036479832097581,1.5771089201909974,0.087,0.0,0.8696,0.0435,-0.5500654071355257
3000645,36_M14-,0,22,33,52,78,100,100,14.91,116.36,Non-cohesive,3000645,0.9912626843041872,-0.0400211902562066,0.6516568897546013,0.0254756606323848,0.1630076901522713,0.6036479832097581,1.5771089201909974,0.087,0.0,0.8696,0.0435,-0.5500654071355257
3000645,36_M13-,0,7,22,63,98,100,100,12.7,44.8,Non-cohesive,3000645,0.9912626843041872,-0.0400211902562066,0.6516568897546013,0.0254756606323848,0.1630076901522713,0.6036479832097581,1.5771089201909974,0.087,0.0,0.8696,0.0435,-0.5500654071355257
3000908,36_T9.03A,0,12,19,36,87,100,100,29.18,61.18,Cohesive,3000908,-0.4742221190664306,1.048564282652381,0.7854314596451877,-0.742820581662674,-0.8674094850455353,-0.9458911022701556,0.0967979354273815,0.1667,0.0,0.6667,0.1667,-0.047089745721783
3003983,36_M12-,0,19,30,52,81,100,100,15.05,94.32,Non-cohesive,3003983,1.1853913800672369,-0.0814372076079703,0.7434884918956642,0.0964739172340134,0.1134387898622846,0.6700937925870519,2.0340064695459703,0.1875,0.0,0.75,0.0625,-0.4821262247241378
3000159,36_M11-,0,23,35,73,94,100,100,9.71,41.14,Non-cohesive,3000159,1.423663391773698,-0.2346341059615899,0.7471000075116122,-0.061695187098733,0.9610061971012478,1.145932316500344,0.2597546467636041,0.0526,0.0,0.8947,0.0526,-0.5045168124158643
3000182,36_M05-,0,27,46,71,98,100,100,7.26,39.11,Non-cohesive,3000182,1.5649822916049456,-0.2362013336800302,0.8444139734264922,0.1556677597675135,0.2610364592761544,0.266854895386224,-0.0958039317830145,0.5333,0.0,0.4,0.0667,-0.4554019748985288
3000193,36_T5.02B,0,26,33,59,93,100,100,12.4,51.29,Non-cohesive,3000193,-0.6857135407651104,1.0061561563134849,0.5920960850410161,-1.041134306648694,-1.1316930479269378,-1.1534165825195573,0.4284630496826289,0.3636,0.0,0.5455,0.0909,-0.3564048805276495
3000242,36_T2.01B,0,6,25,46,77,100,100,22.19,122.43,Non-cohesive,3000242,-0.6454757517610411,0.964957788908318,0.576369456136843,-1.3026826073192443,-1.3575089299049663,-1.3590989127247444,0.6056105231079455,0.375,0.0,0.5,0.125,-0.197729647188096
3001142,36_M04-,0,8,26,73,98,100,100,10.91,37.12,Non-cohesive,3001142,1.5694938105575194,0.2799245437264192,1.397676838682474,0.2727568595296534,0.1961666110321087,0.0293723735880282,-0.7131500553054069,0.75,0.0,0.125,0.125,-0.2172311267905674
3002417,36_T1.01B,0,22,46,92,100,100,100,6.5,14.19,Non-cohesive,3002417,-0.6765500732619156,0.9069432507262036,0.4927703072015204,-0.6520546960263837,-0.9099398383220264,-0.891913947517458,0.4774547431947994,0.25,0.0,0.25,0.5,1.3529088350917513
3002522,36_M05-,0,27,46,71,98,100,100,7.26,39.11,Non-cohesive,3002522,1.5324760630444143,-0.1483406659217624,0.9152901556941264,0.1211843118615873,0.444519200533393,0.5690304284277162,0.2661339224059328,0.4783,0.0,0.4783,0.0435,-0.5607641355285482
3003276,36_M08-,0,5,16,61,97,100,100,13.46,46.67,Non-cohesive,3003276,1.4982253900184992,0.1714456021979674,1.232137917409908,-0.0060492417721472,0.0093945106166219,0.3102540828776617,1.1227237406888848,0.5,0.0,0.4167,0.0833,-0.4098985224927621
3005101,36_T3.01C,0,4,17,41,82,100,100,26.54,85.33,Non-cohesive,3005101,-0.205881483581513,0.7758268965919867,0.6826940876825284,-0.645508631501871,-0.5596854185016853,-0.4478536623012562,0.6710397755364772,0.0,0.0,0.8,0.2,0.1201625272577464
3005101,36_T3.01B,0,3,21,59,100,100,100,13.54,45.27,Non-cohesive,3005101,-0.205881483581513,0.7758268965919867,0.6826940876825284,-0.645508631501871,-0.5596854185016853,-0.4478536623012562,0.6710397755364772,0.0,0.0,0.8,0.2,0.1201625272577464
3005214,36_T3.01C,0,4,17,41,82,100,100,26.54,85.33,Non-cohesive,3005214,-0.356544943732053,0.8354585941371383,0.6407217866100607,-0.6674648780930752,-0.7025778632577813,-0.728702626970667,0.2186579068578776,0.2857,0.0,0.5714,0.1429,-0.12207112910073
3000015,112_R14-,0,6,16,53,91,100,100,15.16,55.16,Non-cohesive,3000015,2.5618074168438616,-0.5199299442231454,1.240216106547382,0.6759869279524403,0.9647358584601388,0.9933961397231196,-0.3272642129092436,0.3421,0.0,0.5789,0.0789,-0.6319084222264533
3000015,112_R13-,0,3,14,52,98,100,100,15.45,49.39,Non-cohesive,3000015,2.5618074168438616,-0.5199299442231454,1.240216106547382,0.6759869279524403,0.9647358584601388,0.9933961397231196,-0.3272642129092436,0.3421,0.0,0.5789,0.0789,-0.6319084222264533
3000088,112_R13.S1.03C,5,16,31,77,97,99,100,9.9,32.8,Non-cohesive,3000088,-0.9414841240885292,0.8338468630983489,0.229293478845776,-1.271231205525663,-1.2587480532962747,-1.164121221692329,0.921525871899012,0.3846,0.0,0.5385,0.0769,-0.4015471944222593
3000325,112_R13.S1.02-S1.03-S1.01C,1,23,40,67,90,100,100,9.45,51.48,Non-cohesive,3000325,-1.0273839597472711,1.2019181269855013,0.561428117968996,-1.4423664224526578,-1.4945479973084992,-1.5142882850235049,0.5993602945400991,0.6364,0.0,0.3636,0.0,-0.7561400700644194
3000325,112_R13.S1.02-S1.03-S1.01B,5,18,34,78,100,100,100,9.38,29.09,Non-cohesive,3000325,-1.0273839597472711,1.2019181269855013,0.561428117968996,-1.4423664224526578,-1.4945479973084992,-1.5142882850235049,0.5993602945400991,0.6364,0.0,0.3636,0.0,-0.7561400700644194
3001061,112_R13.S1.02-S1.03-,0,25,55,91,100,100,100,5.0,13.98,Non-cohesive,3001061,0.1513645180668449,0.2859980877487166,0.4108462110782107,-0.2239071578517807,0.0489789384703189,0.1826856136961128,0.478771475336579,0.3636,0.0,0.5455,0.0909,-0.3422753362786365
3001061,112_R13.S1.02-S1.01A,0,50,69,97,100,100,100,2.0,11.17,Non-cohesive,3001061,0.1513645180668449,0.2859980877487166,0.4108462110782107,-0.2239071578517807,0.0489789384703189,0.1826856136961128,0.478771475336579,0.3636,0.0,0.5455,0.0909,-0.3422753362786365
3001061,112_R13.S1.02-S1.01C,0,78,88,100,100,100,100,1.3,4.16,Non-cohesive,3001061,0.1513645180668449,0.2859980877487166,0.4108462110782107,-0.2239071578517807,0.0489789384703189,0.1826856136961128,0.478771475336579,0.3636,0.0,0.5455,0.0909,-0.3422753362786365
3001061,112_R13.S1.02-S1.02-,0,28,43,95,100,100,100,7.0,13.8,Non-cohesive,3001061,0.1513645180668449,0.2859980877487166,0.4108462110782107,-0.2239071578517807,0.0489789384703189,0.1826856136961128,0.478771475336579,0.3636,0.0,0.5455,0.0909,-0.3422753362786365
3001203,112_R13.S1.02-S1.02-S1.01F,0,9,30,60,88,100,100,12.53,57.14,Non-cohesive,3001203,-1.0143819364747793,0.764401269751079,0.1042162226171095,-1.233073212912135,-1.2721743778255876,-1.160695680696917,0.9906980223633004,0.5,0.0,0.5,0.0,-0.727610127683026
3001203,112_R13.S1.02-S1.02-S1.01E,0,8,23,65,93,100,100,12.29,48.57,Non-cohesive,3001203,-1.0143819364747793,0.764401269751079,0.1042162226171095,-1.233073212912135,-1.2721743778255876,-1.160695680696917,0.9906980223633004,0.5,0.0,0.5,0.0,-0.727610127683026
3001203,112_R13.S1.02-S1.02-S1.01D,8,14,33,74,98,100,100,9.91,36.0,Non-cohesive,3001203,-1.0143819364747793,0.764401269751079,0.1042162226171095,-1.233073212912135,-1.2721743778255876,-1.160695680696917,0.9906980223633004,0.5,0.0,0.5,0.0,-0.727610127683026
3001203,112_R13.S1.02-S1.02-S1.01C,1,17,33,85,100,100,100,9.0,15.8,Non-cohesive,3001203,-1.0143819364747793,0.764401269751079,0.1042162226171095,-1.233073212912135,-1.2721743778255876,-1.160695680696917,0.9906980223633004,0.5,0.0,0.5,0.0,-0.727610127683026
3001288,112_R13-,0,3,14,52,98,100,100,15.45,49.39,Non-cohesive,3001288,2.59150473764944,-0.8684282593978959,0.8895768447457376,0.5591508115304396,1.2278666322671412,1.1433094886418902,-0.8698946872287089,0.3333,0.0,0.5333,0.1333,-0.1624283577225111
3001467,112_R13.S1.01A,0,21,46,93,100,100,100,6.49,14.01,Non-cohesive,3001467,0.2987693780616318,0.5196298157830525,0.7631052701255061,0.3255105780488952,0.0652502118610568,-0.2061345168723489,-1.0459451542984417,0.4167,0.0,0.5,0.0833,-0.3873273655454572
3001467,112_R13.S1.01B,0,21,43,96,100,100,100,6.97,13.65,Non-cohesive,3001467,0.2987693780616318,0.5196298157830525,0.7631052701255061,0.3255105780488952,0.0652502118610568,-0.2061345168723489,-1.0459451542984417,0.4167,0.0,0.5,0.0833,-0.3873273655454572
3001467,112_R13.S1.02B,0,21,28,40,72,87,100,31.0,217.6,Non-cohesive,3001467,0.2987693780616318,0.5196298157830525,0.7631052701255061,0.3255105780488952,0.0652502118610568,-0.2061345168723489,-1.0459451542984417,0.4167,0.0,0.5,0.0833,-0.3873273655454572
3003055,112_R13-,0,3,14,52,98,100,100,15.45,49.39,Non-cohesive,3003055,2.5721724416260545,-0.6179324306890911,1.1430220405707032,0.536654627929384,1.45742765608054,1.6368623610906832,0.0155440041653854,0.1765,0.0,0.7647,0.0588,-0.4874078754498072
3005219,112_R13.S1.02-S1.02-S1.01A,0,23,35,75,100,100,100,9.5,33.28,Non-cohesive,3005219,-0.9648705221932232,0.8102632965564446,0.1877767917510085,-0.5011011997675591,-0.7568826328163765,-0.6549687814209058,0.7227279896894262,0.3333,0.0,0.6667,0.0,-0.727610127683026
3005219,112_R13.S1.02-S1.02-S1.01C,1,17,33,85,100,100,100,9.0,15.8,Non-cohesive,3005219,-0.9648705221932232,0.8102632965564446,0.1877767917510085,-0.5011011997675591,-0.7568826328163765,-0.6549687814209058,0.7227279896894262,0.3333,0.0,0.6667,0.0,-0.727610127683026
3000111,113_T8.01A,2,22,60,100,100,100,100,4.65,11.84,Non-cohesive,3000111,-0.2124439576758854,0.7809653735081515,0.6835742637395342,-0.4259569493895366,-0.5793628235446715,-0.4916369713720763,0.5896089754450294,0.4583,0.0,0.5,0.0417,-0.393827858746281
3000593,72_M05-,0,0,5,28,78,99,100,37.12,118.86,None,3000593,0.2329704374023541,0.5903824363016216,0.7924278677950868,-0.4370301213660941,-0.305826246118544,-0.1092972953520709,0.8739323241905903,0.1667,0.0,0.6667,0.1667,-0.0211329152323823
3000774,113_M15A,0,19,42,74,97,100,100,8.2,36.87,Non-cohesive,3000774,0.95581992924334,0.0285473200940576,0.6999140577899414,-0.2430476289205203,0.2527706217280474,0.2476978483847005,-0.1328762765668823,0.3333,0.0,0.6111,0.0556,-0.5258691268880148
3000774,113_M15C,0,11,25,44,71,100,100,26.67,150.07,Non-cohesive,3000774,0.95581992924334,0.0285473200940576,0.6999140577899414,-0.2430476289205203,0.2527706217280474,0.2476978483847005,-0.1328762765668823,0.3333,0.0,0.6111,0.0556,-0.5258691268880148
3000774,113_M13-,0,57,95,100,100,100,100,1.76,4.56,Non-cohesive,3000774,0.95581992924334,0.0285473200940576,0.6999140577899414,-0.2430476289205203,0.2527706217280474,0.2476978483847005,-0.1328762765668823,0.3333,0.0,0.6111,0.0556,-0.5258691268880148
3000774,113_M14C,0,29,50,89,100,100,100,5.6,14.67,Non-cohesive,3000774,0.95581992924334,0.0285473200940576,0.6999140577899414,-0.2430476289205203,0.2527706217280474,0.2476978483847005,-0.1328762765668823,0.3333,0.0,0.6111,0.0556,-0.5258691268880148
3000851,113_M16C,0,41,92,100,100,100,100,2.64,5.04,Non-cohesive,3000851,0.4477666668691317,-0.3432395617716958,-0.0522049184310746,-0.5035958345258263,0.4432927751971185,0.5731294459371838,0.2866344119571538,0.0769,0.0,0.7692,0.1538,-0.0754842611614925
3000851,113_M18A,0,23,66,100,100,100,100,4.26,11.11,Non-cohesive,3000851,0.4477666668691317,-0.3432395617716958,-0.0522049184310746,-0.5035958345258263,0.4432927751971185,0.5731294459371838,0.2866344119571538,0.0769,0.0,0.7692,0.1538,-0.0754842611614925
3000851,113_M16A,0,50,73,100,100,100,100,2.0,9.84,Non-cohesive,3000851,0.4477666668691317,-0.3432395617716958,-0.0522049184310746,-0.5035958345258263,0.4432927751971185,0.5731294459371838,0.2866344119571538,0.0769,0.0,0.7692,0.1538,-0.0754842611614925
3000851,113_M18C,0,23,66,100,100,100,100,4.26,11.11,Non-cohesive,3000851,0.4477666668691317,-0.3432395617716958,-0.0522049184310746,-0.5035958345258263,0.4432927751971185,0.5731294459371838,0.2866344119571538,0.0769,0.0,0.7692,0.1538,-0.0754842611614925
3000851,113_M17-,0,30,77,100,100,100,100,3.53,8.77,Non-cohesive,3000851,0.4477666668691317,-0.3432395617716958,-0.0522049184310746,-0.5035958345258263,0.4432927751971185,0.5731294459371838,0.2866344119571538,0.0769,0.0,0.7692,0.1538,-0.0754842611614925
3000948,72_M07.T6.01A,0,0,6,41,88,100,100,25.19,59.91,Non-cohesive,3000948,-1.0597137678908106,1.4119027681989975,0.7625913616279184,-2.4143586086185262,-2.5165527396930494,-2.6519199887948424,0.6266657939989936,0.75,0.0,0.125,0.125,-0.2761869887369279
3001267,113_M19B,0,4,11,69,100,100,100,12.59,39.23,Non-cohesive,3001267,0.0577761917331186,0.4430314550484791,0.5126648931573932,-0.4467457707716745,-0.2562975660234852,0.0008544189744159,1.078700348249091,0.4118,0.0,0.5294,0.0588,0.0097895697854253
3001267,113_M21A,0,1,4,56,98,100,100,14.8,48.0,Non-cohesive,3001267,0.0577761917331186,0.4430314550484791,0.5126648931573932,-0.4467457707716745,-0.2562975660234852,0.0008544189744159,1.078700348249091,0.4118,0.0,0.5294,0.0588,0.0097895697854253
3001267,113_M20-,0,8,24,84,100,100,100,10.11,16.0,Non-cohesive,3001267,0.0577761917331186,0.4430314550484791,0.5126648931573932,-0.4467457707716745,-0.2562975660234852,0.0008544189744159,1.078700348249091,0.4118,0.0,0.5294,0.0588,0.0097895697854253
3001614,72_M01-,0,21,49,99,100,100,100,5.81,12.88,None,3001614,0.5238246303929,0.175302943070285,0.553747125460404,-0.305958756490508,-0.1312285528791928,0.3338418248009969,1.8011740931390503,0.25,0.0,0.725,0.025,-0.4226286550110421
3003328,72_M08A,0,6,17,39,72,99,100,32.0,149.33,Non-cohesive,3003328,-0.5914962368258047,0.8693468017412923,0.5122733347942646,-0.7267436867018676,-0.7986966188974964,-0.8676563645284265,0.1015092672309352,0.0,0.0,1.0,0.0,0.6853442972182613
3003328,72_M08B,0,11,23,52,86,100,100,15.28,61.18,Non-cohesive,3003328,-0.5914962368258047,0.8693468017412923,0.5122733347942646,-0.7267436867018676,-0.7986966188974964,-0.8676563645284265,0.1015092672309352,0.0,0.0,1.0,0.0,0.6853442972182613
3003328,72_M08C,0,4,11,55,89,100,100,14.82,56.94,Non-cohesive,3003328,-0.5914962368258047,0.8693468017412923,0.5122733347942646,-0.7267436867018676,-0.7986966188974964,-0.8676563645284265,0.1015092672309352,0.0,0.0,1.0,0.0,0.6853442972182613
3004205,72_M07F,0,3,9,35,80,100,100,32.0,102.4,Non-cohesive,3004205,-0.2619553719574413,0.9576299222138744,0.8371893697826117,-0.6079513242157482,-0.7006776598713733,-0.8065731933927561,-0.0810024994424011,0.1667,0.0,0.6667,0.1667,-0.0211329152323823
3004205,72_M07A,0,9,20,34,70,100,100,37.33,153.6,Non-cohesive,3004205,-0.2619553719574413,0.9576299222138744,0.8371893697826117,-0.6079513242157482,-0.7006776598713733,-0.8065731933927561,-0.0810024994424011,0.1667,0.0,0.6667,0.1667,-0.0211329152323823
3000105,113_T4.03A,0,1,10,47,94,100,100,19.06,53.79,Non-cohesive,3000105,-0.0519291069608071,0.7458560527498433,0.758583504148258,-0.6179390599378379,-0.4554494277937915,-0.1659528055408172,1.2895756452701452,0.0,0.0,1.0,0.0,-0.727610127683026
3000105,113_T4.02-,0,3,9,55,95,99,100,14.87,50.8,Non-cohesive,3000105,-0.0519291069608071,0.7458560527498433,0.758583504148258,-0.6179390599378379,-0.4554494277937915,-0.1659528055408172,1.2895756452701452,0.0,0.0,1.0,0.0,-0.727610127683026
3000527,113_T6.06A,0,8,22,48,83,100,100,18.74,75.29,Non-cohesive,3000527,-0.4493119573803526,1.114981005603896,0.8736683372576823,-1.1002599188104154,-1.126929244945339,-1.0441831788656657,0.8176378514784323,0.375,0.0,0.625,0.0,-0.7696376219189078
3000527,113_T6.06B,0,4,16,55,91,100,100,14.67,54.67,Non-cohesive,3000527,-0.4493119573803526,1.114981005603896,0.8736683372576823,-1.1002599188104154,-1.126929244945339,-1.0441831788656657,0.8176378514784323,0.375,0.0,0.625,0.0,-0.7696376219189078
3000527,113_T6.05-,0,12,24,65,97,100,100,12.2,44.5,Non-cohesive,3000527,-0.4493119573803526,1.114981005603896,0.8736683372576823,-1.1002599188104154,-1.126929244945339,-1.0441831788656657,0.8176378514784323,0.375,0.0,0.625,0.0,-0.7696376219189078
3000527,113_T6.07-,1,8,24,59,90,100,100,13.33,54.71,Non-cohesive,3000527,-0.4493119573803526,1.114981005603896,0.8736683372576823,-1.1002599188104154,-1.126929244945339,-1.0441831788656657,0.8176378514784323,0.375,0.0,0.625,0.0,-0.7696376219189078
3000711,112_M02.02-,0,4,23,74,100,100,100,11.11,34.46,Non-cohesive,3000711,1.4179888897454596,0.5236180993368089,1.5512939462224884,-0.0629300131178501,0.0461443723290699,0.1894814286390262,0.5161218262377303,0.2174,0.0,0.6522,0.1304,-0.3668778973511989
3000849,113_T6.02-,0,0,22,59,90,100,100,13.47,54.71,Non-cohesive,3000849,-0.1837802304692727,0.762738525702746,0.6842245373746395,-0.6859754962285259,-0.7059037829853948,-0.6011814211239574,0.7102817825004404,0.3571,0.0,0.6429,0.0,-0.424840628391878
3000849,113_T6.03A,0,4,17,48,75,97,100,19.56,142.55,Non-cohesive,3000849,-0.1837802304692727,0.762738525702746,0.6842245373746395,-0.6859754962285259,-0.7059037829853948,-0.6011814211239574,0.7102817825004404,0.3571,0.0,0.6429,0.0,-0.424840628391878
3000849,113_T6.03C,0,6,26,66,96,99,100,11.84,44.8,Non-cohesive,3000849,-0.1837802304692727,0.762738525702746,0.6842245373746395,-0.6859754962285259,-0.7059037829853948,-0.6011814211239574,0.7102817825004404,0.3571,0.0,0.6429,0.0,-0.424840628391878
3000986,113_M06B,0,20,42,80,98,100,100,7.79,26.67,Non-cohesive,3000986,1.2282302722579634,-0.1517107139679089,0.6985945822346972,0.0342783941515706,0.7626990314068923,0.7612408063417004,-0.3490628837316217,0.2222,0.0,0.6667,0.1111,1.1563140580807254
3001615,113_M08-,0,8,22,77,100,100,100,10.89,30.61,Non-cohesive,3001615,1.0899866548695192,0.0098814274671169,0.7739941241970079,-0.0921340761643446,0.3122060770765917,0.4548321721452448,0.3935962549366303,0.36,0.0,0.6,0.04,-0.575119391347034
3001615,113_M09-,0,12,29,83,99,100,100,9.64,19.0,Non-cohesive,3001615,1.0899866548695192,0.0098814274671169,0.7739941241970079,-0.0921340761643446,0.3122060770765917,0.4548321721452448,0.3935962549366303,0.36,0.0,0.6,0.04,-0.575119391347034
3001615,113_M10-,0,13,25,72,97,100,100,11.13,39.04,Non-cohesive,3001615,1.0899866548695192,0.0098814274671169,0.7739941241970079,-0.0921340761643446,0.3122060770765917,0.4548321721452448,0.3935962549366303,0.36,0.0,0.6,0.04,-0.575119391347034
3001615,113_M11-,0,23,53,93,100,100,100,5.24,13.66,Non-cohesive,3001615,1.0899866548695192,0.0098814274671169,0.7739941241970079,-0.0921340761643446,0.3122060770765917,0.4548321721452448,0.3935962549366303,0.36,0.0,0.6,0.04,-0.575119391347034
3001615,113_M12B,0,15,31,77,100,100,100,9.9,30.61,Non-cohesive,3001615,1.0899866548695192,0.0098814274671169,0.7739941241970079,-0.0921340761643446,0.3122060770765917,0.4548321721452448,0.3935962549366303,0.36,0.0,0.6,0.04,-0.575119391347034
3001727,113_T4.05-,0,2,11,38,86,99,100,28.0,62.0,Non-cohesive,3001727,-0.8417669964349329,0.7188305375346993,0.1765506657291514,-0.1379007851690129,-0.5491633758025766,-0.6884466511977247,-0.2743240180968996,0.0,0.0,0.6667,0.3333,0.6853442972182613
3002116,113_T4.04-,0,1,13,52,91,100,100,15.47,55.38,Non-cohesive,3002116,-0.4141820148626631,0.9735837505134476,0.7475689467710668,-0.6304192455091652,-0.7449182133108944,-0.7167688930354654,0.4410316849297581,0.0,0.0,1.0,0.0,-0.727610127683026
3002433,113_T4.03A,0,1,10,47,94,100,100,19.06,53.79,Non-cohesive,3002433,-0.1345721951269311,1.0221566424487478,0.9951872654859126,-0.6514258352555635,-0.7540628659845936,-0.1916616684002921,2.446345414553472,0.0,0.0,1.0,0.0,-0.727610127683026
3002613,113_T4.03B,0,2,8,47,90,100,100,19.35,57.3,Non-cohesive,3002613,-0.2994698099152396,0.8150515827123004,0.6589486503468922,-0.6551083202215815,-0.7037238435657247,-0.8555893203930482,-0.2518238138712782,0.0,0.0,1.0,0.0,-0.727610127683026
3002613,113_T4.04-,0,1,13,52,91,100,100,15.47,55.38,Non-cohesive,3002613,-0.2994698099152396,0.8150515827123004,0.6589486503468922,-0.6551083202215815,-0.7037238435657247,-0.8555893203930482,-0.2518238138712782,0.0,0.0,1.0,0.0,-0.727610127683026
